"",,,,OLD,,
REGION,POSTCODE,WARD,POSTCODE,POSTCODE,MTAA/VILLAGE,KITONGOJI
"",,,Engarkeshi
"",,,Ormotooo
"",,,Orkijape
"",,,Engarkesh B
"",,Nyorit,Nyorit
"",,,Llboru
Loiborsiret,27615,Loiborsiret,Madukani
"",,,Endepesi
"",,,Irmangwa
"",,,Moomunyi
"",,,Oltepeleki
"",,,Kaangala
"",,Narakauwo,Mtoni
"",,,Lichalai
"",,,Noomokon
"",,,Orkiringo
"",,,Oltotoi
"",,,Iretet
"",,,Aladalu
"",,Kimotorok,Oltotoi
"",,,Arkasupai
"",,,Kisongo
"",,,Aladalu
"",,,Lemooti
Endiamutu,27616,,Kaza Moyo Juu
"",,,Kaza Moyo
"",,,Mji Mpya
"",,,Zaire
"",,,Kairo
"",,,Sekondari
"",,,Kilimahewa
"",,,Tanesco
"",,,Tupendane
"",,,Kisimani
"",,,Tangi La Maji
"",,,Endiamtu
Edonyongijape,27617,Endonyongijape,Endonyongijape A
"",,,Endonyongijape B
"",,,Osilalei
"",,Irkujit,Irkujit
"",,,Nematesia
"",,,Heri
"",,Orkirung'ung'u,Katikati
"",,,Anjurai
"",,,Olekayanga
Langai,27618,Narosoito,Nengamani
"",,,Narosoito
"",,,Nomeuti
"",,Lormorijoi,Naiborndet
"",Lormorijoi
"",Olutukuta
Langai,Naaju
"",Langai A
"",Langai B
REGION,POSTCODE,DISTRICT,POSTCODE,WARD,POSTCODE,MTAA/VILLAGE,KITONGOJI
GEITA,30,GEITA,301,Kalangalala,30101,Nyerere road,
"",,,,,,Nyanza,
"",,,,,,Msalala road,
"",,,,,,Mission,
"",,,,,,Kivukoni,
"",,,,,,Mbungani,
"",,,,,,Katoma,
"",,,,,,Lwenge,
"",,,,,,Ujamaa,
"",,,,,,Tambuka reli,
"",,,,,,Mkoani,
"",,,,Kamhanga,30102,Kishinda,Senta
"",,,,,,,Ng'wabagikulu
"",,,,,,,Ikamaja
"",,,,,,,"Bukumbi ""A"""
"",,,,,,,"Bukumbi ""B"""
"",,,,,,,"Nyanzumula ""A"""
"",,,,,,,"Nyanzumla ""B"""
"",,,,,,Kamhanga,Senta
"",,,,,,,Ng’wangika
"",,,,,,,Kabuyange
"",,,,,,,Nyalumambo
"",,,,,,,Ng'wabaluhi
"",,,,,,,Ilagaja
"",,,,,,Mkolani II,Senta
"",,,,,,,Sekagi “A”
"",,,,,,,Sekagi “B”
"",,,,,,,Nyandekwa
"",,,,,,,Kisiwani “A”
"",,,,,,,Kisiwani “B”
"",,,,,,,Nyamisese “A”
"",,,,,,,Nyamisese “B”
"",,,,,,,Igalihya “A”
"",,,,,,,Igalihya “B”
"",,,,,,Isamilo,Mlimani
"",,,,,,,Mwabasabi
"",,,,,,,Iseni
"",,,,,,,Senta
"",,,,Kasamwa,30103,Kabuyombo,
"",,,,,,N.M.C,
"",,Kasamwa,
"",,Nyakahongola,
"",,Kigoma Road,
"",,Nyampa,
"",,Nyabubele,
"",,Nyamahuna,
"",,Kasamwa,
Ihanamilo,30104,Ikulwa,
"",,Wigembya,
"",,Nyakahengele,
"",,Igenge,Nyakahengele B
"",,,Mlehe
"",,,Senta
"",,,Misese
"",,Bunegezi,Bugando
"",,,Mwabasabi
"",,,Misese
"",,,Senta
Nyakamwaga,30105,Nyakamwaga,Kisomoko “A”
"",,,Kisomoko “B”
"",,,Katobolwa
"",,,Ibanda
"",,,Gengesaba
"",,Kashishi,Kashishi  Senta
"",,,Mwamba
"",,,Darajani
"",,Ihemelo,Gengenane
"",,,Mwabasabi
"",,,Shigemelo
"",,Bufunda,Gengetano
"",,,Bufunda
"",,,Igalamo
"",,,Nyamuswa
"",,Kasungamile,Butenda
"",,,Kasungamile Senta
"",,,Nyabulolo “A”
"",,,Nyabulolo “B”
"",,Buyagu,Buyagu kati
"",,,"Buyagu ""B"""
"",,,Buyagu stoo
"",,,Songambele
"",,Bugalahinga,Ilyamchele
"",,,Ibisabageni
"",,,Ng'wabasabi
"",,Iponyamakalai,Ibondo
"",,,Iponyamakalai Senta
"",,,Kaseni
"",,,Izunya
Mtakuja,30106,Mponvu,
"",,Samina,
"",,Kaseni,
"",,Mbabani,
"",,Bwihegule,
"",,Kompaundi,
"",,Nyamalembo,
Kagu,30107,Kagu,Senta
"",,,Mbogwa
"",,,Mlalo
"",,,Chankungu
"",,Buhangizi,Chikagati
"",,,Mramani
"",,,Buhangizi
"",,,Lukobe
"",,Lwemo,Senta
"",,,Luchilamiti
"",,,Chabuha
"",,,Kizemo
"",,,Mbugani
"",,Nyamigana,Kivukoni
"",,,Shilabela
"",,,Ujamaa
Lubanga,30108,Lubanga,Nyakatundu
"",,,Lunzelele
"",,,Lubanga senta
"",,,Ng'wabatemba
"",,,Izunya
"",,,Bulugala
"",,Mtakuja II,Nkalwa
"",,,Bukiligulu
"",,,Isadukilo
"",,,Ng’wamitilwa
"",,,Mwatulole
"",,Ng’wabagalu,Migombani
"",,,Miembeni
"",,,Ng’wagimagi
"",,Mwamitilwa,Mwamitilwa Senta
"",,,Itulangata
"",,,Ilyamchele
"",,,Majengo
"",,,Misheni
"",,Igaka,Nyakatundu
"",,,Iginya
"",,,Ng’wamatumba
Bulela,30109,Bulela,Madukani
"",,,Bungwe
"",,,Nyampakawe
"",,,Shuleni
"",,Nyaseke,Madukani
"",,,Kati
"",,,Igwata
"",,Gamashi,Bubala
"",,,Lubungo
"",,,Nyampanaga
Nyamalimbe,30110,Nyamalimbe,Ishimba
"",,,Iponyabukula
"",,,Someli
"",,Nyamigogo,Nyamivuba
"",,,Nyaminazi
"",,,Lubandani
"",,Buzanaki,Makanda
"",,,Bukayaga
"",,,Bubende
"",,Lwamwizo,Mtakuja
"",,,Songambele
"",,Nyang’hanga,Shitonge
"",,,Nyakato
"",,,Mlimani
Kamena,30111,Kamena,Mwanza
"",,,Shinyanga
"",,,Shimuka
"",,,Arusha
"",,,Bukoba
"",,,Musoma
"",,,Iyogelo
"",,Imalampaka,Songambele
"",,,Mlimani
"",,,Mlanda
"",,,Igokelo
"",,,Mtakuja
"",,,Kivukoni
"",,Ndelema,Mwabuki
"",,,Kagera
"",,,Ng’wabalimi
"",,,Kagunga
"",,,Majengo Mapya
"",,Nyashihima,Ng’wabalimi
"",,,Shinyanga
"",,,Geita
"",,,Mwadui
Busanda,30112,Busanda,Nyambale
"",,,Nyakabengwe
"",,,Nyamtundu
"",,,Isenge
"",,Shilungule,Zahanati
"",,,Elimu
"",,,Sozibuye
"",,Msasa,Senta
"",,,Lwakakombe
"",,,Izengaboyeye
"",,,Nyantika
"",,Lubanda,Butegamatwi
"",,,Nyantandala
"",,,Lubanda
"",,,Kawe
Katoro,30113,,Mlimani
"",,,Kaduda senta
"",,,Uzalishaji
"",,,Ng'wabasabi
"",,,Nyihumba
"",,,Buyoga
"",,,Katoro senta
"",,,Kabahelele
"",,,Bulengahasi
"",,,Mnadani
"",,,Lutozo
"",,,Mtoni
"",,,Mtakuja
"",,,Ibozyamagigo
Nyakagomba,30114,Isima,Mbogwe
"",,,Lubanga
"",,,Nyakasoma
"",,,Muyenze
"",,Luhuha,Luhuha
"",,,Iseni
"",,,Nyamasenge
"",,,Changwa
"",,Mwenegeza,Elimu
"",,,Mwenegeza
"",,,Kahongola
"",,,Kiziba
"",,Nyakagomba,Nyakagomba
"",,,CCM
"",,,Nyangili
"",,,Nyasembe
"",,,Bwesule
Chigunga,30115,Chigunga,Senta
"",,,Buyange
"",,,Nyakaswa
"",,Kabugozo,Nyafuba
"",,,Kabugozo
"",,,Kagondo
"",,,Iyenze
"",,Nyakafulo,Nyakafulo “A”
"",,,Nyakafulo “B”
"",,,Isanzu
Nyachiluluma,30116,Nyachiluluma,Nyachiluluma Kati
"",,,Nyaguhwa
"",,,Mlumba
"",,Nyakasenya,Nyakasenya “B”
"",,,Makatani
"",,,Songambele
"",,,Imalamawazo
"",,,Nyakasenya “A”
"",,,Lwelezi
"",,Kageye,Barabara Kuu
"",,,Senta
"",,,Lwelezi
"",,Chikobe,Mitundu
"",,,Senta
"",,,Chemamba
"",,,Majengo
Bukondo,30117,Bukondo,Senta
"",,,Bulela
"",,,Kabanga
"",,,Mrema
"",,Nyansalala,Majengo
"",,,Bwanga
"",,,Kizilamafuka
"",,Busaka,Senta
"",,,Izengabasumba
"",,,Chikula
"",,Chankolongo,Shuleni
"",,,Mtakuja
"",,,Mitundu
"",,Lulama,Kisimani Road
"",,,Elimu
"",,Kitigiri,Ng’wabasabi
"",,,Ng’walolela
Senga,30118,Buligi,CCM
"",,,Msilale
"",,,Muungano
"",,,Songambele
"",,Chanika,Chanika
"",,,Nyabuhuri
"",,Kaseni,Kaseni A
"",,,Kaseni “B”
"",,,Nyabuchindu
"",,Senga,Kivukoni
"",,,Nyerere Road
"",,,"Senga 'B"""
"",,,Idoselo
"",,,Mtakuja
"",,,Lwenazi
Nkome,30119,Nkome,Senta
"",,,Nyamang’ala
"",,,Msufini
"",,,Jakalanda
"",,Nyamalele,Nyamalele
"",,,Nyamalele Senta
"",,,Kahendangalo
"",,Mharamba,Mharamba Senta
"",,,Nyambaya Kati
"",,,Kastam
"",,,Bugonde
"",,Ihumilo,Ihumilo
"",,,Mchangani
"",,,Makatani
"",,Mnyala,Mnyala
"",,,Isula
"",,,Makurugusi
Nzera(Nzela),30120,Igate,Ng’wabasabi
"",,,Igate
"",,,Elimu
"",,Nzera,Mhengele
"",,,Misheni
"",,,Lukelege
"",,,Kisesa
"",,Bugando,Shuleni
"",,,Uzinzani
"",,,Gona
"",,Sungusira,Sungusira
"",,,Fulwe
"",,,Shilabela
Bukoli,30121,Bugogo,Bugogo “A”
"",,,Bugogo “B”
"",,,Kayenze “A”
"",,,Kayenze “B”
"",,,Shilungule
"",,,Buzibila
"",,Ntono,Senta
"",,,Buleka
"",,,Bulangale
"",,,Kanyamgembe
"",,,Butegeleja
"",,,Ilelema
"",,,Itimpa
"",,Ikina,Mzalendo
"",,,Mwamanyili
"",,,Mwendapole
"",,Ihega,Senta
"",,,Nyamalimbe
"",,,Bukoba
"",,,Shiyanza
"",,,Nyangulugulu
Nyarugusu,30122,"Busolwa ""B""",Tologo
"",,,Lukalakata
"",,,Nyasale
"",,Nyarugusu,C.C.M
"",,,Zahanati
"",,,Msikiti “A’
"",,,Mwabageni
"",,Mawemeru,Mzalendo
"",,,Mgombani
"",,,Makanisani
"",,,Kanyalu
"",,,Lukaya
"",,Ziwani,Ziwani
"",,,Mgongonje
"",,,Umoja
"",,,Amani
"",,,Salama
"",,,Ushirika
"",,Ililika,Ng'wang'halanga
"",,,Kiomboi
"",,,Ililika
"",,,Mwabasabi
Lwamgasa,30123,Lwamgasa,Imalanguzu
"",,,C.C.M.
"",,,Elimu
"",,,Nyakayenze
"",,,Isingilo
"",,Ilangasika,C.C.M.
"",,,Ilyamchele
"",,Kilombero I,Nyamsenga
"",,,Mguluko
"",,,Iseni
"",,Kilombero II,Elimu
"",,,Ilogabutamu
"",,,Izengwabageni
"",,,Bugoma
"",,Buziba,Vumilia
"",,,Lukili
"",,,Songambele
"",,,Imalamawazo
"",,,Kiloleli
"",,,Senta Kati
Kaseme,30124,Kaseme A,Mabamba
"",,,Elimu
"",,,Isungangh'holo
"",,,Mtukula
"",,,Busegeja
"",,,Nyamtondo
"",,Kasesa,Ng’ambo
"",,,Mlimani
"",,,Mbugani
"",,,Idoselo
"",,,Kangobale
"",,Katangalo,Mzilo
"",,,Ibozyamagigo
"",,,Iponelo
"",,Munekezi,Nyamisebei
"",,,Afya
"",,,Biashara
"",,,Tembo
Butobela,30125,Butobela,Iselamagazi
"",,,Mtendele
"",,,Nyakagwe A
"",,Nyakagwe,Bagaza
"",,,Shinga
"",,Shahende,Shahende
"",,,Bukamwa
"",,Mhande,Mhande
"",,,Imalaseko
"",,Nyangh’omango,Nyang’homango
"",,,Nyaseki
Bujula,30126,Mduhani,Kalemelo
"",,,Mduhani
"",,Ngula,Mtakuja
"",,,Ng’wabasabi
"",,Bujula,Nyakasanziba
"",,,Bujula
"",,Nyamiboga,Nyamiboga
"",,,Nhuba
"",,,Mtukula
Nyamigota,30127,,Elimu
"",,,Songambele
"",,,Ibisabageni
"",,,Mwembeni
"",,,Chibingo
"",,,Nyantika
"",,,Songwe “A”
"",,,Songwe “B”
"",,,Nyamakelya
"",,,"Kombesi ""A"""
"",,,"Kombesi ""B"""
"",,,Nyamasenge
"",,,Izengwabageni
"",,,Mabamba
"",,,Mlimani
"",,,Maendeleo
"",,,Jembemali
"",,,Uhuru
"",,,Lunaji
Nyanguku,30128,Kakonda,
"",,Nyakato,
"",,Nyanguku,Bujingwa
"",,,Iboja
"",,,Senta
"",,,Songambele
"",,Mwagimagi,Mwagimagi
"",,,Itemelo
"",,,Isebanda
"",,Shinamwenda,Senta
"",,,Lushima
"",,,Lufiji
Bung'wangoko,30129,Bung'wangoko,Bung'wangoko
"",,,Kayenze
"",,,Shilabela
"",,,Ng'walwigi
"",,Chabulongo,Ibisabageni
"",,,Chabulongo
"",,,Mkoba
"",,,Bulima
"",,Mshinde,Elimu
"",,,Buzanaki
"",,,Kakola
Bugalama,30130,Bugalama,Senta
"",,,Bugalama
"",,,Ng’wamashiki
"",,,Itejambutura
"",,,Nyaluhama
"",,Lwenge,Nyaluhama
"",,,Senta
"",,,Lwinazi
"",,,Kabumba
"",,,Nyamikoma
"",,Kifufu,Bugigagiga
"",,,Ng’wabalogi
"",,,Nyang’hwale
"",,,Ibakamoto
"",,,Nyamikoma
"",,Misri,Njia Panda
"",,,Senta
"",,,Igalula
"",,,Ng’walolela
"",,,Nyanzaga
Isulwabutundwe,30131,Isulwabutundwe,Ibilibishi
"",,,Igokelo
"",,,Isadukilo
"",,Ibisabageni,Bukumbi
"",,,Kabulabunyasi
"",,,Beda
"",,,Nyenye
"",,Nyakaduha,Kijiweni
"",,,Nyakahama
"",,,Kabamba
"",,,Ibalani
"",,Bulengedi,Bulengedi
"",,,Busagala
Bugulula,30132,Bugulula,Senta
"",,,Mwalolela
"",,,Kanyange
"",,,Migombani
"",,,Kigoma
"",,Isabilo,Kiziba
"",,,Imalanguzu
"",,,Mabatini
"",,,Itanga
"",,Kasota,Senta
"",,,Mlimani
"",,,Lutale
"",,,Makanisani
"",,,Magharibi
"",,Nyansalwa ' A'',Senta
"",,,Mwambao
"",,,Mwembeni
"",,,Lukilini
"",,,Mbugani
"",,Nyamilyango,Shuleni
"",,,Senta
"",,,Misheni
"",,,Lutale
Katoma,30133,Katoma,Katoma Senta
"",,,Kisoji
"",,,Chang'ombe
"",,,Mataho
"",,,Luchili
"",,Nyambaya,"Nyambaya"" A"""
"",,,Nyamanoro
"",,,Ilemela
"",,Itale,Itale Senta
"",,,Mlimani
"",,,Mwaloni
"",,Nyakazeze,Nyakazeze Senta
"",,,Lukobakobe
"",,,Iloganzala
Lwenzera,30134,Idoselo,Idoselo
"",,,Katoma
"",,,Bukungu
"",,,Bweya
"",,Bweya,Nyaluzuguti
"",,,Bweya
"",,,Miembeni
"",,,Mibangani
"",,Lwenzera,Senta
"",,,Lutelangoma
"",,,Mwabasabi
"",,,Chenzumla
"",,Nyarubanga,Senta
"",,,Nyalubanga
"",,,Buchela
"",,,Makanisani
Kakubilo,30135,Kakubilo,Kakubilo
"",,,Mazwanga
"",,,Ushashini
"",,,Misheni
"",,,Mhengele
"",,Kikwete,Kikwete
"",,,Ibanda
"",,,Senta
"",,,Ikigijo
"",,,Kambarage
"",,Nyabalasana,Nyabalasana
"",,,Mababi
"",,,Mwembeni
"",,,Masumve
"",,Kabayole,Kabayole
"",,,Kabondo
"",,,Misri
"",,,Shilabela
"",,,Karume
"",,Luhara,Kafunzo
"",,,Msufini
"",,,Luhara Kati
"",,,Nyanguku
Nyalwanzaja,30136,Nyalwanzaja,Morogoro
"",,,Msumbiji
"",,,Mtakuja
"",,,Geita
"",,,Kanyalu
"",,,Dodoma
"",,Lishe,Misungwi
"",,,Ukiriguru
"",,,Kwimba
"",,,Pemba
"",,Bushishi,Majimaji
"",,,Ukiriguru
"",,,Mabatini
"",,,Maswa
"",,Nyabulolo,Chamabanda
"",,,Kayenze
"",,,Mtakuja
"",,,Kanyalu
"",,,Mijinga
Nyaruyeye,30137,Ikandilo,Ikandilo
"",,,Imalanzala
"",,,Mandela
"",,,Tujikwamue
"",,"Mhama ""B""",Lwina
"",,,Senga
"",,,Ivunvumila
"",,,Mhama
"",,Nyaruyeye,Songambele
"",,,Azimio
"",,,Nyaruyeye “A”
"",,,Nyaruyeye “B”
"",,,Mtakuja
"",,Wigo,Ilelema
"",,,Wigo “A”
"",,,Wigo “B”
"",,,Imalabaruti
"",,,Busekwanoni
"",,,Busolwa
"",,,Bugande
"",,,Bulyambata
Nyamwilolelwa,30138,Nyamwilolelwa,Nyamwilolelwa
"",,,Nyamirunguti
"",,,Mwembeni
"",,,Rwingila
"",,Saragurwa,Sanza
"",,,Bondeni
"",,,Saragurwa
"",,,Burumbi
"",,,Kayenze
"",,Nungwe,Nungwe
"",,,Kastamu
"",,,Zahanati
"",,,Kisozi
Magenge,30139,Magenge,Elimu
"",,,Nyamalimbe
"",,,Mtakuja
"",,,Nyamtamila
"",,Igando,Igando
"",,,Bushingo
"",,,Kadoto
"",,,Nyikonga
"",,Nyamalulu,Nyamtamila
"",,,Nyamalulu A
"",,,Izengwabasumba
"",,Sobora,Majengo
"",,,Sobora
"",,,Nyamahuna
Butundwe,30140,Kasang’hwa,Seketule
"",,,Kabumba
"",,,Chogwa
"",,Nyandago,Mwaloni
"",,,Nyandago Senta
"",,,Kanywengezi
"",,Lukumbo,Kichuguuni
"",,,Bugando
"",,,Iloganzala
Nyawilimilwa,30141,Nyawilimilwa,Senta
"",,,Shuleni
"",,,Misheni
"",,,Kasungamile
"",,Ntinachi,Kanyange
"",,,Utawala
"",,,Majengo
"",,,Kalifonia
"",,,Mbugani
"",,,Lutenga
"",,Kibwela,Nyalubanga A
"",,,Nyalubanga B
"",,,Kibwela
"",,,Kamlale
Izumacheli,30142,Butwa/lulegeya,Butwa
"",,,Lulegeya
"",,,Ikangamato
"",,Izumacheli,Bugando
"",,,Izumacheli
"",,,Mchindo
"",,Lunazi,"Lunazi ""A"""
"",,,"Lunazi ""B"""
"",,,Bulongelo
Nyamboge,30143,Chelameno,Chelameno Senta
"",,,Mchungwani
"",,,Kisombo
"",,Njingami,Njingami Senta
"",,,Nyangh'wale
"",,,Kigoma
"",,Nyamboge,Nyamboge Senta
"",,,Chikulugusi
"",,,Nyamugali
"",,,Chabasabi
"",,,Kakome
"",,Lukaya,Kihimbo
"",,,Lukaya Kati
"",,,Mwembeni
"",,,Ilyamchele
"",,,Chanzumla
Buhalahala,30144,Buhalahala,
"",,Magogo,
"",,Mwatulole,
"",,Shilabela,
"",,14 Kambarage,
"",,Iseni,
"",,Shinde,
"",,Moringa,
Nyankumbu,30145,Mwembeni,
"",,Nyantorotoro A,
"",,Buchundwankende,
"",,Nyamakale,
"",,Ibolelo,
"",,Uwanja,
"",,Elimu,
"",,Nyantorotoro B,
"",,,,Nyagagwe,
"",,,,Nshinde,
"",,,,Ilungwe,
"",,Mgusu,30146,Mgusu,
"",,,,Machinjioni,
"",,,,Nyakabale,
"",,,,Manga,
"",,Kanyala,30147,Mwamitilwa,
"",,,,Mwilima,
"",,,,Kanyala,
"",,,,Mkangala,
"",,,,Majengo,
"",,,,Ibanda,
"",,Shiloleli,30148,Nyambogo,Ihushi
"",,,,,Nyambogo
"",,,,,Shiloleli '' A''
"",,,,,Shiloleli  'B''
"",,,,Bumanji,Bumanji
"",,,,,Masunve
"",,,,,Shiloleli
"",,Ludete,30149,,Ibondo
"",,,,,Kigala
"",,,,,Ibozya Magigo
"",,,,,Elimu
"",,,,,Izengwabasumba
"",,,,,Imalamawazo
"",,,,,Ludete
"",,,,,Kalifonia
"",,,,,Stamiko
"",,,,,Stooni
"",,,,,Mtaa Wa Afya
"",,,,,Bugayambelele
"",,,,,Kilimahewa
"",,,,,Njia Panda
"",,,,,Kilimani
NYANG'HWALE,302,Nyang'hwale,30201,Nyang’hwale,Wagamoyo
"",,,,,Uwanjani
"",,,,,Ilubalo
"",,,,,Itundu
"",,,,,Senta
"",,,,,Idudumula
"",,Ibambila,Ibambila senta
"",,,Nyang’hulukulu
"",,,Mlimani
"",,,Bugayambelele
"",,,Buganda
"",,Nyakaswi,Mapando
"",,,Nyakaswi senta
"",,,Nyamalimbe
"",,,Ntantama
"",,Kaseme “A”,Ng’wanza
"",,,Lwabahinda
"",,,Nhobolo
Kakora,30202,Kakora,Kakora senta
"",,,Ligembe
"",,,Nyanguganwa
"",,,Busegeja
"",,Kabiga,Nyadudu
"",,,Kabiga senta
"",,,Itilima
"",,Bululu,Bululu senta
"",,,Bugakayu
"",,,Shankende
"",,Kitongo,Bugunga
"",,,Buzilima
"",,,Buzingwa
"",,,Kitongo stoo
"",,Nyangalamila,Nyangalamila senta
"",,,Lutongo
"",,,Nange
Busolwa,30203,Busolwa,Nyakabila
"",,,Madulu
"",,,Stoo
"",,,Busolwa Senta
"",,,Ng'wiza
"",,,Ngelela
"",,,Ng'wabasabi
"",,Kona,Karunga
"",,,Kona senta
"",,,Ndelwe
"",,Ifugandi,Ng’wabasabi
"",,,Ifugandi senta
"",,,Ing'welo
"",,,Iloganzala
"",,,Ipililo
"",,,Nyamigono
Nyugwa,30204,Nyugwa,Nyugwa senta
"",,,Ibinzwa
"",,,Bugarika
"",,,Mabogo
"",,,Shigungumuli
"",,,Nyaswa
"",,,Maguguni
"",,,Beya
"",,Kijinga,Mpindo
"",,,Ihanilo
"",,,Nkongolo
"",,Mimbili,Mimbili senta
"",,,Bugaka
"",,,Beya
"",,,Ilula
"",,Isonda,Kavomelo
"",,,Isonda-senta
"",,,Shiheta
"",,,Ing’welo
Kharumwa,30205,Bukungu,Lwanhuba
"",,,Misungwida
"",,,Shikonoka
"",,Kharumwa,Mahango
"",,,Butimwa
"",,,Manyema
"",,,Nyawishi
"",,,Bupamba
"",,Busengwa,Busengwa senta
"",,,Msamvu
"",,,Beya
"",,,Malolo
"",,,Marekani
"",,,Butalanda
"",,Ikangala,Lasi
"",,,Nyamhela
"",,,Nyakabale
"",,,Shilimba
"",,Bumanda,Nyambiti
"",,,Igabilo
"",,,Nyijundu
"",,,Lwenge
Kafita,30206,Kafita,Kafita senta
"",,,Ng’wabasabi
"",,,Iboja
"",,,Nyalyandu
"",,Kayenze,Bukenze
"",,,Butunga
"",,,Itindambogo
"",,,Bulyasungwi
"",,,Itobora
"",,,Igalula
"",,Bukulu,Ibilingo
"",,,Buzwala
"",,,Ibembele
"",,,Bukulu senta
"",,,Nyahongo
"",,,Gulumbai
"",,Lushimba,Mabatini
"",,,Chomba
"",,,Inala
"",,,Itebele
"",,,Nyamalapa
Mwingiro,30207,Mwingiro,Senta
"",,,Barazani
"",,,Ng'hwabuyi
"",,,Mtakuja
"",,,Balatogwa
"",,,Sengelema
"",,Iyenze,Ng’wamitilwa
"",,,Isesa-maharage
"",,,Mtakuja
"",,,STAMICO
"",,,Ushashini
"",,Ng’wasabuka,Ng'wasabuka senta
"",,,Iyogelo
"",,,Uwanja wa raha
"",,,Ngajerewele
"",,Nyamikonze,Nyamikonze Senta
"",,,Senta 'B'
"",,,Majengo
"",,,Manga
"",,,Nduha
"",,,Luseni
Shabaka,30208,Shabaka,Nyakabale
"",,,Senta
"",,,Ndati
"",,,Nyakabungo
"",,,Kakora
"",,Wavu,Wavu senta
"",,,Ikelege
"",,,Imogwampala
"",,Nyamgogwa,Itale
"",,,Wenzula
"",,,Nyamgogwa senta
"",,,Mnele
"",,Mhama,Mhama senta
"",,,Kagera
"",,,Nyabulolo
"",,,Shilabela
"",,Ihushi,Ihushi senta
"",,,Kakora A
"",,,Nyaluheke
"",,,Butwiga
"",,,Nyamaku
"",,Lubando,Nyamatala
"",,,Lubando senta
"",,,Nonga
"",,,Bukayanza
Bukwimba,30209,Bukwimba,Budenge
"",,,Bukwimba senta
"",,,Shishinulu
"",,,Kashishi
"",,,Mkuge
"",,Kasubuya,Kasubuya senta
"",,,Nyang'homango
"",,,Igomelo
"",,,Nyamhela
"",,,Mbogwe
"",,,Isolabupina
"",,Bulangale,Bunyema
"",,,Kabonelo
"",,,Nkuyu
"",,,Ilemela
"",,,Ng’anga
Izunya,30210,Izunya,Bukwala
"",,,Nyanguku
"",,,Ilobokelo
"",,,Bulolwa
"",,,Sweya
"",,,Bupumula
"",,Mwamakiliga,Mwamakiliga senta
"",,,Ibalangulu
"",,,Lunguya
"",,,Balatogwa
"",,Kanegele,Kanegele senta
"",,,Segele
"",,,Bukolongo
"",,,Nkalalo
Nyijundu,30211,Nyijundu,Isengwa
"",,,Nkwendele
"",,,Nyijundu senta
"",,,Lubaga
"",,,Nyangalamila
"",,,Mwabomba
"",,Kasubuya,Mlimani
"",,,Nyangalamila ''B''
"",,,Miembeni
"",,,Shimoni
"",,Nyarubele,Ngelela
"",,,Isanga
"",,,Kagunga
"",,,Kadashi
"",,Iyogelo,Nyamagisa
"",,,Mwabasabi
"",,,Shilabela
"",,,Bujingwa
"",,Nyaruguguna,Lwabaninda
"",,,Senta
"",,,Mtakuja
"",,,Mkolani
"",,,Igalula
Nyabulanda,30212,Nyabulanda,Mraba
"",,,Nyabulanda senta
"",,,Morogoro
"",,,Finga
"",,,Nyamakala
"",,,Ikondo
"",,,Bondeni
"",,Nyashilanga,Nyang'ombe
"",,,Someli
"",,,Nyashilanga senta
"",,,Bubada
"",,,Nyasololo
"",,Bujula miyenze,Buhalahala
"",,,Bujula senta
"",,,Miyenze
"",,Idetemya,Busebi
"",,,Chamihwa
"",,,Nyaminyonga
"",,,Lulindye
"",,,Nyang'hwamba
Nundu,30213,Nundu,Nundu senta
"",,,Nyang’holomoko
"",,,Itongwang’holo
"",,Nyang’holongo,Nyang’holongo senta
"",,,Busulwangili
"",,,Bulumila
"",,Lyulu,Nyashimba
"",,,Lyulu senta
"",,,Buloha
"",,,Ipalang’ombe
"",,Igeka,Igeka senta
"",,,Mwanzuki
"",,,Mwakulali
Nyamtukuza,30214,Nyamtukuza,Nyamtukuza senta
"",,,Kafundikile
"",,,Mtakuja
"",,,Mwalolela
"",,Nhwiga,Nhwiga senta
"",,,Nyamteleja
"",,,,,Ihanamilo
"",,,,Bugombela,Bugombela senta
"",,,,,Mlingwa
"",,,,,Shamakonge
"",,,,Iseni,Iseni senta
"",,,,,Nyamole
"",,,,,Nyamikonze
"",,Kaboha,30215,Kaboha,Kaboha Senta
"",,,,,Nyamishiki
"",,,,,Bugando
"",,,,,Mlimani
"",,,,Shibalanga,Shibalanga senta
"",,,,,Songambele
"",,,,,Ligembe
"",,,,,Mbugani
"",,,,Nyabulolo,Nyabulolo senta
"",,,,,Bugando ''B''
"",,,,,Majengo
"",,,,Shibumba,Elimu
"",,,,,Buganda
"",,,,,Ngelela
"",,,,,Kati
CHATO,303,Chato,30301,Chato,Chato kati
"",,,,,Elimu
"",,,,,Kalema
"",,,,,Bichi
"",,,,,Vijana
"",,,,Mkuyuni,Ushirika
"",,,,,Sola
"",,,,,Uswahilini
"",,,,,Majengo
"",,,,,Mpakani
"",,,,Kitela,Majengo
"",,,,,Simu
"",,,,,Nyerere
"",,,,,Mpogoloni
"",,,,,Mtakuja
"",,,,Msilale,Msilale
"",,,,,Sokoni
"",,,,,Msikitini
"",,,,,Msufuni
"",,,Ujirani mwema
Nyamirembe,30302,Nyakakarango,Mlimani
"",,,Mwabasabi
"",,,Mwaloni
"",,,Isabiro
"",,,Katoma B
"",,Nyamirembe,Nyakalilo
"",,,Mahakama
"",,,Ushirika
"",,,Miembeni
"",,,Kitashoka
"",,,Bikaka
"",,,Katashoka
